CustomerKey;FirstName;LastName;FullName;Gender;GenderShort;City;DateFirstPurchase
27172;Jessie;Navarro;Jessie Navarro;Female;F;Duesseldorf;2023-10-26
27173;Suzanne;Ye;Suzanne Ye;Female;F;Essen;2023-03-07
27174;Fernando;Bennett;Fernando Bennett;Male;M;Paderborn;2023-09-10
27175;Marshall;Raji;Marshall Raji;Male;M;London;2023-11-16
27176;Erik;Martin;Erik Martin;Male;M;Stuttgart;2023-02-18
27177;Henry;Arun;Henry Arun;Male;M;Reading;2023-12-03
27178;Terrance;Mehta;Terrance Mehta;Male;M;Bonn;2023-12-20
27179;Jamie;Rubio;Jamie Rubio;Male;M;Billericay;2023-08-22
27180;Joe;Diaz;Joe Diaz;Male;M;Grevenbroich;2023-11-29
27181;Rafael;Deng;Rafael Deng;Male;M;Sèvres;2023-06-27
27182;Jarrod;Srini;Jarrod Srini;Male;M;Paris;2023-06-24
27183;Geoffrey;Garcia;Geoffrey Garcia;Male;M;Hof;2023-06-03
27184;Donald;Subram;Donald Subram;Male;M;Poing;2023-02-01
27185;Haley;Nelson;Haley Nelson;Female;F;Cheltenham;2023-11-08
27186;Lindsay;Shan;Lindsay Shan;Female;F;York;2023-11-09
27187;Lucas;Diaz;Lucas Diaz;Male;M;Werne;2023-12-16
27188;Claudia;She;Claudia She;Female;F;Münster;2023-10-07
27189;Elizabeth;Diaz;Elizabeth Diaz;Female;F;National City;2023-09-10
27190;Shelby;Reed;Shelby Reed;Female;F;Burbank;2024-01-04
27191;David;Brown;David Brown;Male;M;Newton;2024-01-19
27192;Angelica;Gonzales;Angelica Gonzales;Female;F;Long Beach;2023-02-13
27193;Daniel;Miller;Daniel Miller;Male;M;Lincoln Acres;2022-09-29
27194;Chase;Cooper;Chase Cooper;Male;M;Lake Oswego;2023-05-02
27195;Robert;Perez;Robert Perez;Male;M;San Francisco;2022-10-11
27196;Lauren;Robinson;Lauren Robinson;Female;F;Sooke;2023-03-20
27197;Isaiah;Bell;Isaiah Bell;Male;M;Bremerton;2023-05-26
27198;Jocelyn;Flores;Jocelyn Flores;Female;F;Burien;2023-07-17
27199;Jesse;Wright;Jesse Wright;Male;M;Everett;2022-09-29
27200;Anna;Thompson;Anna Thompson;Female;F;Lebanon;2023-11-16
27201;Jose;Taylor;Jose Taylor;Male;M;Marysville;2022-10-02
27202;James;Hall;James Hall;Male;M;Sedro Woolley;2023-03-09
27203;Jennifer;Sanchez;Jennifer Sanchez;Female;F;Portland;2023-10-17
27204;Devin;Hall;Devin Hall;Male;M;Chula Vista;2023-07-27
27205;Erin;Murphy;Erin Murphy;Female;F;Coronado;2022-10-23
27206;Marcus;Mitchell;Marcus Mitchell;Male;M;San Francisco;2022-10-13
27207;Taylor;Morris;Taylor Morris;Female;F;Bellingham;2023-03-06
27208;David;Chen;David Chen;Male;M;Westminster;2023-12-25
27209;Erick;Rodriguez;Erick Rodriguez;Male;M;Burlingame;2023-07-30
27210;Hunter;Flores;Hunter Flores;Male;M;Burbank;2023-04-14
27211;Isaiah;Roberts;Isaiah Roberts;Male;M;Milwaukie;2022-10-08
27212;Sophia;Roberts;Sophia Roberts;Female;F;Long Beach;2022-10-12
27213;Julia;Lewis;Julia Lewis;Female;F;Spokane;2023-10-12
27214;Bianca;Zimmerman;Bianca Zimmerman;Female;F;Beverly Hills;2023-05-01
27215;Samantha;Hughes;Samantha Hughes;Female;F;Port Hammond;2023-10-21
27216;Ana;Diaz;Ana Diaz;Female;F;San Gabriel;2024-01-23
27217;Julia;Walker;Julia Walker;Female;F;Renton;2023-05-29
27218;Bailey;Allen;Bailey Allen;Female;F;Santa Monica;2023-04-13
27219;Benjamin;Yang;Benjamin Yang;Male;M;Lemon Grove;2023-05-27
27220;Jackson;Long;Jackson Long;Male;M;Torrance;2023-09-12
27221;Matthew;Jones;Matthew Jones;Male;M;Tacoma;2023-04-29
27222;Virginia;Sai;Virginia Sai;Female;F;Chula Vista;2023-02-15
27223;Jeremy;Wright;Jeremy Wright;Male;M;Walla Walla;2023-03-26
27224;Jessica;Griffin;Jessica Griffin;Female;F;W. Linn;2023-04-02
27225;Isaac;Murphy;Isaac Murphy;Male;M;Santa Cruz;2023-09-09
27226;Christian;Wang;Christian Wang;Male;M;Lake Oswego;2022-10-05
27227;Emily;Bryant;Emily Bryant;Female;F;El Cajon;2022-10-22
27228;Amanda;Young;Amanda Young;Female;F;Issaquah;2022-10-09
27229;Zachary;Zhang;Zachary Zhang;Male;M;San Francisco;2023-02-22
27230;Hunter;Wilson;Hunter Wilson;Male;M;Port Hammond;2023-07-18
27231;Tyrone;Ramos;Tyrone Ramos;Male;M;Colma;2022-10-04
27232;Ram;Thirunavukkarasu;Ram Thirunavukkarasu;Male;M;Puyallup;2022-10-10
27233;Seth;Ward;Seth Ward;Male;M;Spring Valley;2023-05-03
27234;Gabriel;Jenkins;Gabriel Jenkins;Male;M;Sedro Woolley;2022-10-11
27235;Robert;Li;Robert Li;Male;M;Renton;2022-10-21
27236;Nicole;Alexander;Nicole Alexander;Female;F;Olympia;2023-11-09
27237;Jasmine;Ramirez;Jasmine Ramirez;Female;F;Fremont;2023-04-29
27238;Jesse;Hernandez;Jesse Hernandez;Male;M;Concord;2023-11-14
27239;Noah;Simmons;Noah Simmons;Male;M;Grossmont;2022-10-16
27240;Dalton;Cooper;Dalton Cooper;Male;M;Yakima;2022-10-08
27241;Oscar;Butler;Oscar Butler;Male;M;West Covina;2023-06-01
27242;Hunter;Diaz;Hunter Diaz;Male;M;Oak Bay;2022-06-24
27243;Mariah;Bailey;Mariah Bailey;Female;F;Vancouver;2023-04-17
27244;Arianna;Kelly;Arianna Kelly;Female;F;Woodburn;2023-12-26
27245;Lauren;Jones;Lauren Jones;Female;F;La Jolla;2023-10-31
27246;Aaron;Hall;Aaron Hall;Male;M;Lemon Grove;2023-05-14
27247;Blake;Hughes;Blake Hughes;Male;M;Lemon Grove;2023-05-18
27248;Kayla;Taylor;Kayla Taylor;Female;F;Puyallup;2023-08-11
27249;Emma;Cox;Emma Cox;Female;F;Santa Monica;2023-02-23
27250;Virginia;Vance;Virginia Vance;Female;F;Burien;2022-10-25
27251;Jessica;Flores;Jessica Flores;Female;F;Grossmont;2022-10-02
27252;Andrea;Stewart;Andrea Stewart;Female;F;Oak Bay;2022-06-27
27253;Connor;Jai;Connor Jai;Male;M;Cliffside;2022-06-27
27254;Theodore;Jimenez;Theodore Jimenez;Male;M;Bremerton;2022-10-20
27255;Xavier;Rivera;Xavier Rivera;Male;M;Lake Oswego;2022-10-10
27256;Caleb;Lopez;Caleb Lopez;Male;M;Port Orchard;2022-10-21
27257;Rebekah;Sara;Rebekah Sara;Female;F;Chula Vista;2022-10-27
27258;Christian;Flores;Christian Flores;Male;M;Concord;2022-11-02
27259;Angela;Diaz;Angela Diaz;Female;F;Royal Oak;2022-06-18
27260;Candice;Ma;Candice Ma;Female;F;Burbank;2022-11-01
27261;Omar;Chande;Omar Chande;Male;M;Burien;2022-11-18
27262;Courtney;Hill;Courtney Hill;Female;F;Redmond;2022-11-22
27263;Aaron;Kumar;Aaron Kumar;Male;M;San Diego;2022-10-31
27264;Jacob;Clark;Jacob Clark;Male;M;Renton;2022-11-16
27265;Isabella;Thomas;Isabella Thomas;Female;F;Metchosin;2022-06-03
27266;Riley;Gonzales;Riley Gonzales;Female;F;San Gabriel;2022-11-02
27267;Emily;Davis;Emily Davis;Female;F;Shawnee;2022-08-14
27268;Latasha;Serrano;Latasha Serrano;Female;F;Chula Vista;2022-11-04
27269;Victoria;Lee;Victoria Lee;Female;F;Walla Walla;2022-11-10
27270;Connor;Collins;Connor Collins;Male;M;Newton;2022-09-20
27271;Anna;Reed;Anna Reed;Female;F;Edmonds;2022-11-23
27272;Elijah;Chen;Elijah Chen;Male;M;Milwaukie;2022-11-08
27273;Marcus;Miller;Marcus Miller;Male;M;Lakewood;2022-11-04
27274;Marcus;Morris;Marcus Morris;Male;M;Lincoln Acres;2022-11-22
27275;Aidan;Powell;Aidan Powell;Male;M;Spring Valley;2022-11-27
27276;Faith;Alexander;Faith Alexander;Female;F;Berkeley;2022-11-22
27277;Jeremy;Wood;Jeremy Wood;Male;M;El Cajon;2022-11-25
27278;Brian;Cook;Brian Cook;Male;M;Novato;2023-11-12
27279;Katelyn;Brooks;Katelyn Brooks;Female;F;Issaquah;2022-11-16
27280;Naomi;Gutierrez;Naomi Gutierrez;Female;F;Burbank;2022-11-08
27281;Jenny;Nath;Jenny Nath;Female;F;Clearwater;2022-11-25
27282;Barry;Perez;Barry Perez;Male;M;Calgary;2023-10-08
27283;Jamie;Hernandez;Jamie Hernandez;Male;M;Cliffside;2023-02-09
27284;Danielle;Bailey;Danielle Bailey;Female;F;Seattle;2023-05-24
27285;Zachary;Jones;Zachary Jones;Male;M;Port Hammond;2022-09-17
27286;Shawn;Pal;Shawn Pal;Male;M;Chicago;2022-11-20
27287;Samuel;Perez;Samuel Perez;Male;M;Los Angeles;2022-11-22
27288;Destiny;Richardson;Destiny Richardson;Female;F;Newport Beach;2022-11-10
27289;Anna;Long;Anna Long;Female;F;National City;2022-10-29
27290;Marcus;Evans;Marcus Evans;Male;M;Puyallup;2023-07-26
27291;Bobby;Mehta;Bobby Mehta;Male;M;Burien;2022-10-28
27292;Julia;Evans;Julia Evans;Female;F;Oregon City;2022-10-31
27293;Kaitlyn;Jackson;Kaitlyn Jackson;Female;F;Glendale;2023-02-19
27294;Ana;Bradley;Ana Bradley;Female;F;San Carlos;2022-11-24
27295;Wyatt;Taylor;Wyatt Taylor;Male;M;Lynnwood;2022-11-17
27296;Rodrigo;Ready;Rodrigo Ready;Male;M;El Cajon;2022-11-25
27297;Ashley;Coleman;Ashley Coleman;Female;F;Cliffside;2022-09-23
27298;Jennifer;Coleman;Jennifer Coleman;Female;F;Haney;2022-09-22
27299;Micheal;Gutierrez;Micheal Gutierrez;Male;M;Port Macquarie;2022-10-19
27300;Robert;Baker;Robert Baker;Male;M;Langford;2023-03-18
27301;Clarence;Zhou;Clarence Zhou;Male;M;Burlingame;2023-10-24
27302;Charles;Smith;Charles Smith;Male;M;Chatou;2023-12-13
27303;Arturo;Yang;Arturo Yang;Male;M;Paris;2023-07-22
27304;Alexandra;Robinson;Alexandra Robinson;Female;F;Roubaix;2023-09-30
27305;Terry;Nara;Terry Nara;Male;M;Peterborough;2023-12-15
27306;Tony;Black;Tony Black;Male;M;Paris;2023-08-16
27307;Andre;Prasad;Andre Prasad;Male;M;Paderborn;2023-07-18
27308;Marie;Rana;Marie Rana;Female;F;Billericay;2023-04-07
27309;Tony;Deng;Tony Deng;Male;M;Mühlheim;2023-03-01
27310;Isabella;Hill;Isabella Hill;Female;F;Ingolstadt;2023-10-18
27311;Jenna;Adams;Jenna Adams;Female;F;Villeneuve-d'Ascq;2023-07-18
27312;Sandra;Sun;Sandra Sun;Female;F;Offenbach;2023-10-09
27313;Diane;Moreno;Diane Moreno;Female;F;Versailles;2023-05-05
27314;Jarrod;Arthur;Jarrod Arthur;Male;M;Berlin;2023-07-17
27315;James;Mitchell;James Mitchell;Male;M;Saarlouis;2024-01-06
27316;Jarrod;Malhotra;Jarrod Malhotra;Male;M;Solingen;2023-03-03
27317;Raymond;Lopez;Raymond Lopez;Male;M;Milton Keynes;2023-10-23
27318;James;Bryant;James Bryant;Male;M;Paris;2024-01-04
27319;Ian;Bryant;Ian Bryant;Male;M;York;2023-12-25
27320;Jose;Green;Jose Green;Male;M;Solingen;2023-11-17
27321;Dylan;Zhang;Dylan Zhang;Male;M;Saarlouis;2023-02-23
27322;Derrick;Bradley;Derrick Bradley;Male;M;Paris;2023-04-02
27323;Michele;Shan;Michele Shan;Female;F;Roubaix;2023-02-03
27324;Candice;Xu;Candice Xu;Female;F;Villeneuve-d'Ascq;2023-12-09
27325;Todd;Liang;Todd Liang;Male;M;Hannover;2023-03-13
27326;Ashlee;Goel;Ashlee Goel;Female;F;Tremblay-en-France;2023-07-17
27327;Melody;Nicholls;Melody Nicholls;Female;F;Saarlouis;2023-05-25
27328;Edgar;Srini;Edgar Srini;Male;M;Lille;2024-01-21
27329;Gloria;Vazquez;Gloria Vazquez;Female;F;Roncq;2023-06-15
27330;Brendan;Nara;Brendan Nara;Male;M;Hamburg;2023-12-27
27331;Julia;Richardson;Julia Richardson;Female;F;Billericay;2023-02-02
27332;Tony;Raji;Tony Raji;Male;M;Saint Ouen;2023-09-11
27333;Kathryn;Luo;Kathryn Luo;Female;F;Stuttgart;2023-10-26
27334;Corey;Yuan;Corey Yuan;Male;M;Suresnes;2023-09-01
27335;Ricardo;Raji;Ricardo Raji;Male;M;Tremblay-en-France;2023-12-18
27336;George;Suri;George Suri;Male;M;Werne;2023-04-12
27337;Julia;Hall;Julia Hall;Female;F;Watford;2023-08-28
27338;Virginia;Lopez;Virginia Lopez;Female;F;North Sydney;2022-09-30
27339;Ann;Sai;Ann Sai;Female;F;Silverwater;2022-10-30
27340;Francis;Carlson;Francis Carlson;Male;M;Springwood;2022-11-16
27341;Kari;Sanz;Kari Sanz;Female;F;Lavender Bay;2022-11-17
27342;Henry;Rana;Henry Rana;Male;M;Melbourne;2022-11-13
27343;Dale;Nath;Dale Nath;Male;M;Rockhampton;2023-07-06
27344;Hector;Sanz;Hector Sanz;Male;M;Geelong;2023-05-21
27345;Darrell;Shan;Darrell Shan;Male;M;Port Macquarie;2023-10-27
27346;Leslie;Dominguez;Leslie Dominguez;Female;F;Hawthorne;2022-11-09
27347;Jeffery;Lin;Jeffery Lin;Male;M;Hobart;2023-06-14
27348;Clayton;Zhou;Clayton Zhou;Male;M;Hawthorne;2022-11-09
27349;Sheila;Diaz;Sheila Diaz;Female;F;Sunbury;2024-01-10
27350;Arthur;Subram;Arthur Subram;Male;M;Seaford;2023-04-01
27351;Jenny;Liang;Jenny Liang;Female;F;Darlinghurst;2023-06-05
27352;Douglas;Subram;Douglas Subram;Male;M;Findon;2022-11-08
27353;Gilbert;Andersen;Gilbert Andersen;Male;M;Hobart;2022-11-01
27354;Deanna;Patel;Deanna Patel;Female;F;Silverwater;2022-11-10
27355;Nelson;Suarez;Nelson Suarez;Male;M;Sydney;2022-11-08
27356;Mayra;Lopez;Mayra Lopez;Female;F;Silverwater;2022-11-26
27357;Victor;Gutierrez;Victor Gutierrez;Male;M;Geelong;2023-09-16
27358;Devon;Shen;Devon Shen;Male;M;Hervey Bay;2023-04-27
27359;Morgan;Davis;Morgan Davis;Female;F;Warrnambool;2022-11-20
27360;Kurt;Kumar;Kurt Kumar;Male;M;Findon;2023-04-14
27361;Valerie;Yang;Valerie Yang;Female;F;Milsons Point;2023-09-19
27362;Alex;Cooper;Alex Cooper;Male;M;Geelong;2022-11-27
27363;Tara;Jai;Tara Jai;Female;F;Coffs Harbour;2023-07-09
27364;Cedric;Li;Cedric Li;Male;M;Seaford;2023-03-01
27365;Jimmy;Jimenez;Jimmy Jimenez;Male;M;East Brisbane;2022-11-18
27366;Bob;Alan;Bob Alan;Male;M;South Melbourne;2022-11-13
27367;Sydney;Adams;Sydney Adams;Female;F;Hervey Bay;2023-08-08
27368;Brandy;Gonzalez;Brandy Gonzalez;Female;F;Brisbane;2023-03-06
27369;Pamela;Raman;Pamela Raman;Female;F;East Brisbane;2023-05-20
27370;Stephanie;Bell;Stephanie Bell;Female;F;Townsville;2022-11-09
27371;Carolyn;Srini;Carolyn Srini;Female;F;Geelong;2022-11-01
27372;Andre;Sai;Andre Sai;Male;M;Bradenton;2023-12-30
27373;Eduardo;Rivera;Eduardo Rivera;Male;M;Woodburn;2023-05-24
27374;Robert;Phillips;Robert Phillips;Male;M;Bremerton;2023-11-16
27375;Nicole;Wilson;Nicole Wilson;Female;F;Puyallup;2023-03-20
27376;Courtney;Gonzalez;Courtney Gonzalez;Female;F;Marysville;2023-11-13
27377;Melanie;Alexander;Melanie Alexander;Female;F;Langford;2024-01-03
27378;Samantha;Lee;Samantha Lee;Female;F;N. Vancouver;2023-10-14
27379;Isabel;Ross;Isabel Ross;Female;F;Imperial Beach;2023-08-05
27380;Eric;Green;Eric Green;Male;M;Langford;2023-05-25
27381;Miguel;Sanz;Miguel Sanz;Female;F;Burbank;2023-11-18
27382;Kaitlin;Chapman;Kaitlin Chapman;Female;F;Colma;2023-04-13
27383;Jay;Hernandez;Jay Hernandez;Male;M;Concord;2024-01-23
27384;Eric;Patterson;Eric Patterson;Male;M;Port Hammond;2023-06-06
27385;Jonathon;Ramos;Jonathon Ramos;Male;M;Burbank;2023-09-16
27386;James;Garcia;James Garcia;Male;M;Burlingame;2023-08-01
27387;Noah;Washington;Noah Washington;Male;M;Oregon City;2023-03-27
27388;Xavier;Cox;Xavier Cox;Male;M;Spokane;2023-04-12
27389;Lucas;Henderson;Lucas Henderson;Male;M;Woodland Hills;2023-03-06
27390;Leah;Zeng;Leah Zeng;Female;F;Burien;2023-12-08
27391;Logan;Young;Logan Young;Male;M;Kirkland;2023-07-15
27392;Felicia;Romero;Felicia Romero;Female;F;Bellflower;2024-01-27
27393;Sierra;Hernandez;Sierra Hernandez;Female;F;Cliffside;2023-03-12
27394;Kyle;Alexander;Kyle Alexander;Male;M;Lebanon;2023-09-04
27395;Jenny;Lu;Jenny Lu;Female;F;Beaverton;2023-10-03
27396;Adrian;Cook;Adrian Cook;Male;M;Edmonds;2023-08-15
27397;Alex;James;Alex James;Male;M;Glendale;2023-11-23
27398;Alexis;Lee;Alexis Lee;Female;F;Torrance;2023-09-29
27399;Thomas;Parker;Thomas Parker;Male;M;Coronado;2023-04-24
27400;Miguel;Coleman;Miguel Coleman;Male;M;Westminster;2023-02-03
27401;Micah;He;Micah He;Male;M;Cliffside;2023-04-30
27402;Adam;Nelson;Adam Nelson;Male;M;Vancouver;2023-10-21
27403;Dylan;Coleman;Dylan Coleman;Male;M;N. Vancouver;2023-11-16
27404;Maria;Mitchell;Maria Mitchell;Female;F;Vancouver;2022-09-23
27405;Jackson;Shan;Jackson Shan;Male;M;San Gabriel;2022-10-30
27406;Richard;Sanchez;Richard Sanchez;Male;M;Westminster;2022-10-10
27407;Faith;Griffin;Faith Griffin;Female;F;Portland;2022-11-02
27408;Tabitha;Sanchez;Tabitha Sanchez;Female;F;Concord;2023-09-03
27409;Preston;Smith;Preston Smith;Male;M;Colma;2023-06-19
27410;Brianna;Patterson;Brianna Patterson;Female;F;San Carlos;2023-05-19
27411;Mason;Bendixen;Mason Bendixen;Male;M;Corvallis;2023-06-04
27412;Miguel;Price;Miguel Price;Male;M;Imperial Beach;2023-10-25
27413;Kaitlyn;Reed;Kaitlyn Reed;Female;F;Langford;2023-05-30
27414;Julia;Young;Julia Young;Female;F;Shawnee;2023-07-18
27415;Trevor;Butler;Trevor Butler;Male;M;Shawnee;2023-02-01
27416;Jeremiah;Morris;Jeremiah Morris;Male;M;Sedro Woolley;2022-11-23
27417;Edwin;She;Edwin She;Male;M;Coronado;2023-10-21
27418;Mya;Coleman;Mya Coleman;Female;F;Woodland Hills;2022-11-15
27419;Rebekah;Mehta;Rebekah Mehta;Female;F;Cliffside;2023-06-08
27420;Samuel;Turner;Samuel Turner;Male;M;Port Hammond;2023-02-09
27421;Mindy;Chander;Mindy Chander;Female;F;Braintree;2022-11-05
27422;Evan;Gonzalez;Evan Gonzalez;Male;M;Woodburn;2023-10-05
27423;Dakota;Butler;Dakota Butler;Male;M;Coronado;2022-11-15
27424;Luis;Mitchell;Luis Mitchell;Male;M;La Jolla;2022-11-20
27425;Steven;Morris;Steven Morris;Male;M;Los Angeles;2022-10-29
27426;Evan;Stewart;Evan Stewart;Male;M;National City;2023-08-04
27427;Mason;Young;Mason Young;Male;M;Santa Monica;2022-11-27
27428;Paige;Foster;Paige Foster;Female;F;Royal Oak;2023-06-29
27429;Stephanie;Ward;Stephanie Ward;Female;F;Westminster;2022-10-23
27430;Stephanie;Young;Stephanie Young;Female;F;Bremerton;2023-07-24
27431;Ethan;Jenkins;Ethan Jenkins;Male;M;Oregon City;2022-11-25
27432;Craig;Ruiz;Craig Ruiz;Male;M;Chula Vista;2023-11-12
27433;Barry;Garcia;Barry Garcia;Male;M;Colma;2023-07-28
27434;David;Patterson;David Patterson;Male;M;Lincoln Acres;2024-01-23
27435;Alexandra;Johnson;Alexandra Johnson;Female;F;Mill Valley;2023-05-09
27436;Carmen;Mehta;Carmen Mehta;Female;F;Cliffside;2023-11-16
27437;Gabriella;Reed;Gabriella Reed;Female;F;Metchosin;2023-04-02
27438;Alejandro;Shan;Alejandro Shan;Male;M;Bellflower;2023-05-21
27439;Chase;Ramirez;Chase Ramirez;Male;M;Glendale;2022-11-20
27440;Trinity;Howard;Trinity Howard;Female;F;Olympia;2022-11-01
27441;Jose;Ross;Jose Ross;Male;M;Shawnee;2023-02-06
27442;Janelle;Raman;Janelle Raman;Female;F;Colma;2023-05-28
27443;Jessica;Jackson;Jessica Jackson;Female;F;Novato;2023-04-27
27444;Kayla;Martinez;Kayla Martinez;Female;F;Walla Walla;2023-10-22
27445;Shaun;Tang;Shaun Tang;Male;M;Colma;2023-10-26
27446;Tyler;Jones;Tyler Jones;Male;M;Santa Monica;2022-11-11
27447;Miranda;Hayes;Miranda Hayes;Female;F;Woodland Hills;2022-10-28
27448;Marc;Romero;Marc Romero;Male;M;Chandler;2022-11-19
27449;Bryan;Cox;Bryan Cox;Male;M;San Carlos;2022-10-29
27450;Abigail;Ross;Abigail Ross;Female;F;Walla Walla;2022-11-24
27451;Thomas;Washington;Thomas Washington;Male;M;Langford;2023-07-31
27452;Evan;Watson;Evan Watson;Male;M;Woodland Hills;2022-11-22
27453;Carson;Henderson;Carson Henderson;Male;M;Coronado;2022-11-12
27454;Benjamin;Wang;Benjamin Wang;Male;M;Langley;2023-06-14
27455;Brianna;Jenkins;Brianna Jenkins;Female;F;Lebanon;2022-11-27
27456;Jackson;Hughes;Jackson Hughes;Male;M;Marysville;2023-10-15
27457;Elizabeth;Walker;Elizabeth Walker;Female;F;Oregon City;2023-08-29
27458;Roger;Liang;Roger Liang;Male;M;Berkeley;2023-07-02
27459;Kevin;Kumar;Kevin Kumar;Male;M;Burbank;2022-12-18
27460;Grant;Goel;Grant Goel;Male;M;Chula Vista;2022-12-17
27461;Arianna;Coleman;Arianna Coleman;Female;F;Yakima;2023-07-10
27462;Xavier;Rodriguez;Xavier Rodriguez;Male;M;Bellflower;2023-11-05
27463;Rachel;Morgan;Rachel Morgan;Female;F;Chula Vista;2023-03-11
27464;Jacquelyn;Torres;Jacquelyn Torres;Female;F;Port Macquarie;2023-09-18
27465;Seth;Garcia;Seth Garcia;Male;M;Woodburn;2023-06-09
27466;Abigail;Murphy;Abigail Murphy;Female;F;Yakima;2023-06-09
27467;Jackson;Coleman;Jackson Coleman;Male;M;Coronado;2022-12-20
27468;Robert;Powell;Robert Powell;Male;M;El Cajon;2022-12-16
27469;Anne;Gill;Anne Gill;Female;F;North Sydney;2022-11-24
27470;Raquel;Dominguez;Raquel Dominguez;Female;F;Springwood;2022-12-19
27471;Susan;Gao;Susan Gao;Female;F;Perth;2022-12-18
27472;Mindy;Chande;Mindy Chande;Female;F;Townsville;2022-12-18
27473;Gabriel;Lal;Gabriel Lal;Male;M;Warrnambool;2022-12-08
27474;Alexandria;Hayes;Alexandria Hayes;Female;F;Burien;2023-07-15
27475;Alexa;Bailey;Alexa Bailey;Female;F;Olympia;2023-12-26
27476;Alexis;Alexander;Alexis Alexander;Female;F;Bellflower;2023-11-24
27477;Hunter;Wright;Hunter Wright;Male;M;Berkeley;2023-06-30
27478;Sheila;Alvarez;Sheila Alvarez;Female;F;Chula Vista;2023-04-09
27479;Kaitlyn;Sanders;Kaitlyn Sanders;Female;F;Glendale;2023-03-28
27480;Chloe;Parker;Chloe Parker;Female;F;Lincoln Acres;2024-01-23
27481;Oscar;Gonzales;Oscar Gonzales;Male;M;San Gabriel;2023-08-08
27482;Gary;Diaz;Gary Diaz;Male;M;Coffs Harbour;2023-03-06
27483;Thomas;Shan;Thomas Shan;Male;M;Hervey Bay;2022-12-02
27484;Kristen;Zhang;Kristen Zhang;Female;F;Melbourne;2022-12-11
27485;Nina;Tang;Nina Tang;Female;F;Milsons Point;2022-12-18
27486;Mathew;Gill;Mathew Gill;Male;M;Lavender Bay;2022-12-23
27487;Cedric;Guo;Cedric Guo;Male;M;Springwood;2022-11-28
27488;Sheila;Munoz;Sheila Munoz;Female;F;Rhodes;2022-11-30
27489;Haley;Hall;Haley Hall;Female;F;Warrnambool;2022-11-30
27490;Natasha;Martin;Natasha Martin;Female;F;Warrnambool;2022-11-30
27491;Maurice;Luo;Maurice Luo;Male;M;Matraville;2023-07-12
27492;Clayton;Lin;Clayton Lin;Male;M;Melbourne;2022-12-11
27493;Barbara;Zheng;Barbara Zheng;Female;F;South Melbourne;2022-12-02
27494;Virginia;Perez;Virginia Perez;Female;F;Silverwater;2022-12-25
27495;Nina;Luo;Nina Luo;Female;F;Rhodes;2023-09-18
27496;Stanley;Suri;Stanley Suri;Male;M;Melbourne;2023-04-29
27497;Johnathan;Rana;Johnathan Rana;Male;M;Coffs Harbour;2023-06-13
27498;Marie;Ruiz;Marie Ruiz;Female;F;Newcastle;2022-12-02
27499;Barbara;Kumar;Barbara Kumar;Female;F;Rhodes;2022-12-03
27500;Luis;Hill;Luis Hill;Male;M;Melton;2022-12-25
27501;Darren;Alonso;Darren Alonso;Male;M;Lavender Bay;2023-07-11
27502;Tyler;Thompson;Tyler Thompson;Male;M;Westminster;2023-01-30
27503;Warren;Shen;Warren Shen;Male;M;Chicago;2023-08-03
27504;Rebecca;Lopez;Rebecca Lopez;Female;F;Lake Oswego;2022-12-07
27505;Bonnie;Skelly;Bonnie Skelly;Female;F;Burlingame;2023-08-28
27506;Carla;Srini;Carla Srini;Female;F;Burlingame;2023-07-15
27507;Valerie;Li;Valerie Li;Female;F;Colma;2024-01-07
27508;James;Edwards;James Edwards;Male;M;Berkeley;2022-12-14
27509;Zachary;Johnson;Zachary Johnson;Male;M;Yakima;2023-03-20
27510;Cole;Bailey;Cole Bailey;Male;M;Burlingame;2023-10-27
27511;Bethany;Goel;Bethany Goel;Female;F;Port Macquarie;2023-07-25
27512;Joe;Lopez;Joe Lopez;Male;M;Rhodes;2023-07-02
27513;Cara;Zheng;Cara Zheng;Female;F;Sunbury;2023-07-05
27514;Daisy;Navarro;Daisy Navarro;Female;F;Bendigo;2023-07-22
27515;Keith;Becker;Keith Becker;Male;M;Coffs Harbour;2023-07-01
27516;Charles;Murphy;Charles Murphy;Male;M;Sydney;2024-01-02
27517;Jessie;Xu;Jessie Xu;Male;M;Bendigo;2023-07-30
27518;Stefanie;Perez;Stefanie Perez;Female;F;South Melbourne;2023-05-06
27519;Alejandro;Li;Alejandro Li;Male;M;Matraville;2023-11-30
27520;Francis;Navarro;Francis Navarro;Male;M;Perth;2023-05-18
27521;Gabriel;Foster;Gabriel Foster;Male;M;Chula Vista;2022-12-26
27522;Madeline;Carter;Madeline Carter;Female;F;Metchosin;2023-08-02
27523;Kayla;Martin;Kayla Martin;Female;F;Bellingham;2022-12-19
27524;Denise;Suri;Denise Suri;Female;F;Burien;2022-12-23
27525;Ariana;Sanders;Ariana Sanders;Female;F;Edmonds;2023-03-08
27526;Ramon;Ma;Ramon Ma;Male;M;Beverly Hills;2023-03-22
27527;Tina;Sanchez;Tina Sanchez;Female;F;Concord;2022-12-15
27528;Jade;Stewart;Jade Stewart;Female;F;Los Angeles;2023-09-10
27529;Rachel;White;Rachel White;Female;F;San Carlos;2023-08-22
27530;Maria;Ross;Maria Ross;Female;F;Spring Valley;2023-03-24
27531;Abigail;Bailey;Abigail Bailey;Female;F;Renton;2022-12-12
27532;Kaitlyn;Flores;Kaitlyn Flores;Female;F;Lynnwood;2023-12-29
